team,matches,openplay_for,openplay_against,openplay_xgd,setpiece_for,setpiece_against,setpiece_xgd,setpiece_wide_for,setpiece_wide_against,setpiece_wide_xgd,corner_for,corner_against,corner_xgd,indirectfk_for,indirectfk_against,indirectfk_xgd,directfk_for,directfk_against,directfk_xgd,throwin_for,throwin_against,throwin_xgd,penalty_for,penalty_against,penalty_xgd,total_xgd,div,season,openplay_for_p90,openplay_against_p90,openplay_xgd_p90,setpiece_for_p90,setpiece_against_p90,setpiece_xgd_p90,setpiece_wide_for_p90,setpiece_wide_against_p90,setpiece_wide_xgd_p90,corner_for_p90,corner_against_p90,corner_xgd_p90,indirectfk_for_p90,indirectfk_against_p90,indirectfk_xgd_p90,directfk_for_p90,directfk_against_p90,directfk_xgd_p90,throwin_for_p90,throwin_against_p90,throwin_xgd_p90,total_xgd_p90
Twente,34,53.079461665824056,27.57685850188136,25.502603163942695,11.536028767004609,10.031599130481482,1.5044296365231276,12.642230408266187,10.647816251963377,1.9944141563028097,6.376039976254106,6.23761672526598,0.1384232509881258,4.428820945322514,3.2633682005107403,1.1654527448117733,0.73116784542799,0.5306142047047615,0.20055364072322845,1.1062016412615776,0.6162171214818954,0.48998451977968216,2.37,1.58,0.79,28.28701732024551,ERE,2022-23,1.5611606372301192,0.8110840735847459,0.7500765636453733,0.33929496373542967,0.29504703324945536,0.04424793048597434,0.3718303061254761,0.313171066234217,0.05865923989125911,0.18753058753688545,0.1834593154489994,0.004071272087886053,0.1302594395683092,0.0959814176620806,0.034278021906228626,0.021504936630235,0.015606300138375339,0.00589863649185966,0.0325353423900464,0.01812403298476163,0.01441130940528477,0.8319710976542797
Vitesse,34,32.94444094598293,35.5378445032984,-2.593403557315469,13.107403505593538,7.114696307107806,5.992707198485732,14.217878504246473,7.879127269610763,6.33875123463571,9.113468635827303,3.9227797593921423,5.190688876435161,2.985440332442522,2.5166664011776447,0.4687739312648773,1.0084945373237133,0.6752501465380192,0.3332443907856941,1.110474998652935,0.7644309625029564,0.3460440361499786,0.79,1.58,-0.79,2.9553476773202476,ERE,2022-23,0.9689541454700863,1.0452307206852471,-0.07627657521516085,0.38551186781157465,0.20925577373846488,0.17625609407310977,0.4181728971837198,0.231739037341493,0.18643385984222677,0.26804319517139125,0.11537587527623948,0.15266731989515178,0.08780706860125065,0.0740196000346366,0.01378746856661404,0.029661604038932744,0.0198602984275888,0.009801305611343944,0.03266102937214515,0.02248326360302813,0.010177765769117017,0.08692199050941905
AZ Alkmaar,34,47.321052031591535,34.06216064840555,13.258891383185983,14.205569732934237,8.288262445479631,5.917307287454605,14.43445659428835,8.632770948112011,5.801685646176338,11.7075539752841,4.875749975442886,6.831803999841213,1.9058217108249664,2.984160054475069,-1.0783383436501026,0.5921940468251705,0.428352415561676,0.1638416312634945,0.22888686135411263,0.34450850263237953,-0.1156216412782669,1.58,3.16,-1.58,17.480577029362323,ERE,2023-24,1.3917956479879863,1.001828254364869,0.38996739362311716,0.41781087449806575,0.24377242486704798,0.1740384496310178,0.42454284100848083,0.2539050278856474,0.17063781312283346,0.3443398228024735,0.14340441104243784,0.20093541176003568,0.056053579730146075,0.0877694133669138,-0.03171583363676772,0.017417471965446192,0.012598600457696355,0.004818871507749838,0.006731966510415077,0.010132603018599399,-0.003400636508184321,0.5141346185106566
Ajax,34,56.70555315725505,44.481145448982716,12.224407708272338,10.244923640042543,10.899892492219806,-0.6549688521772623,10.82449858263135,11.038909764960408,-0.21441118232905865,8.20250428467989,7.244689656421542,0.9578146282583475,1.5912304185330868,3.291045881807804,-1.6998154632747173,0.45118893682956696,0.36415695399045944,0.08703198283910751,0.5795749425888062,0.1390172727406025,0.44055766984820366,4.74,2.37,2.37,14.379996525943277,ERE,2023-24,1.6678103869780898,1.3082689837936092,0.3595414031844805,0.30132128353066306,0.3205850733005825,-0.01926378976991948,0.31836760537151026,0.3246738166164826,-0.006306211244972313,0.24125012601999676,0.21307910754181006,0.02817101847818669,0.046800894662737846,0.09679546711199424,-0.04999457244925639,0.01327026284792844,0.010710498646778218,0.002559764201150221,0.01704632184084724,0.004088743315900073,0.012957578524947166,0.4229410742924493
Almere City FC,34,28.664630636572838,45.28368575312197,-16.619055116549134,9.123806398361921,13.687694197520614,-4.563887799158692,9.86756843701005,14.700933450832963,-4.833365013822913,5.17871206253767,9.762384520843625,-4.583672458305955,3.5251921229064465,3.2596225403249264,0.2655695825815201,0.4199022129178047,0.6656871363520622,-0.2457849234342575,0.7437620386481285,1.0132392533123493,-0.2694772146642208,2.37,3.16,-0.79,-22.242420130372047,ERE,2023-24,0.843077371663907,1.3318731103859403,-0.48879573872203336,0.2683472470106447,0.4025792411035475,-0.1342319940929027,0.2902226010885309,0.4323803956127342,-0.14215779452420332,0.15231506066287265,0.2871289564954007,-0.1348138958325281,0.10368212126195431,0.09587125118602724,0.007810870075927061,0.012350065085817786,0.019579033422119477,-0.007228968336301691,0.02187535407788613,0.029801154509186745,-0.007925800431300612,-0.6541888273638837
Excelsior,33,39.70390581153333,47.038626696914434,-7.334720885381103,11.734312407672405,17.986146088689566,-6.25183368101716,11.734312407672405,18.601414401084185,-6.867101993411779,9.19307866320014,13.528483171015978,-4.335404507815838,2.218634109944105,3.7954169660806656,-1.5767828561365604,0.3225996345281601,0.6622459515929222,-0.3396463170647621,0.0,0.615268312394619,-0.615268312394619,0.79,1.58,-0.79,-14.991822878792881,ERE,2023-24,1.2031486609555555,1.4254129302095284,-0.2222642692539728,0.35558522447492136,0.5450347299602899,-0.18944950548536849,0.35558522447492136,0.5636792242752783,-0.20809399980035695,0.27857814130909514,0.40995403548533266,-0.13137589417623752,0.06723133666497288,0.11501263533577774,-0.04778129867080486,0.009775746500853336,0.020068059139179462,-0.010292312638326124,0.0,0.018644494314988453,-0.018644494314988453,-0.45429766299372365
FC Utrecht,34,38.3671226836741,37.789941638708115,0.5771810449659824,13.77348600141704,9.166265653446317,4.607220347970724,14.362985471263528,9.657603343948722,4.705382127314806,10.403504366055131,6.900493448600173,3.503010917454958,3.015575844794512,1.7908443473279476,1.2247314974665642,0.35440579056739807,0.4749278575181961,-0.12052206695079803,0.589499469846487,0.49133769050240517,0.09816177934408188,0.79,4.74,-3.95,1.3325631722807856,ERE,2023-24,1.128444784813944,1.1114688717267092,0.016975913087234777,0.4051025294534424,0.269596048630774,0.13550648082266836,0.42244074915480967,0.28404715717496243,0.13839359197984724,0.3059854225310333,0.20295568966471098,0.10302973286632229,0.08869340719983858,0.05267189256846905,0.03602151463136954,0.010423699722570531,0.013968466397594003,-0.0035447666750234716,0.017338219701367265,0.014451108544188388,0.002887111157178879,0.03919303447884664
FC Volendam,34,27.76193313114345,65.67564797401428,-37.91371484287083,10.168448569253087,18.68987623602152,-8.521427666768432,12.513365058228374,19.452672705054283,-6.93930764682591,8.236959895119071,12.541328057646751,-4.30436816252768,1.628925684839487,5.226025093346834,-3.597099408507347,0.30256298929452896,0.9225230850279331,-0.6199600957334042,2.3449164889752865,0.7627964690327644,1.582120019942522,0.79,0.79,0.0,-44.853022489696734,ERE,2023-24,0.816527445033631,1.9316367051180672,-1.1151092600844361,0.29907201674273787,0.549702242235927,-0.25063022549318914,0.36804014877142277,0.5721374325015965,-0.2040972837301738,0.2422635263270315,0.3688625899307868,-0.1265990636037553,0.04790957896586727,0.15370662039255395,-0.10579704142668668,0.008898911449839087,0.02713303191258627,-0.01823412046274718,0.0689681320286849,0.022435190265669543,0.046532941763015354,-1.3192065438146099
Feyenoord,34,72.6083345990628,19.479637136682868,53.12869746237993,23.494334338232875,6.369646457955241,17.124687880277634,23.726939180865884,6.696221085265279,17.030718095600605,16.3040392678231,4.3556043189018965,11.948434948921204,6.100812084972858,1.6504327803850174,4.450379304587841,1.0894829854369164,0.36360935866832733,0.725873626768589,0.23260484263300896,0.3265746273100376,-0.09396978467702866,5.53,0.79,4.74,74.89941555798055,ERE,2023-24,2.135539252913612,0.5729305040200844,1.5626087488935274,0.6910098334774375,0.1873425428810365,0.503667290596401,0.6978511523784083,0.19694767897839055,0.5009034734000178,0.4795305667006794,0.12810600937946753,0.35142455732121186,0.17943564955802524,0.04854214059955934,0.1308935089584659,0.032043617218732834,0.010694392902009627,0.021349224316723207,0.006841318900970852,0.009605136097354047,-0.0027638171963831957,2.2029239869994277
Fortuna Sittard,34,32.06110277213156,35.966765938326716,-3.905663166195154,12.275325331836939,10.422392616048455,1.8529327157884836,15.222186785191298,10.761775279417634,4.4604115057736635,7.639188840985298,7.947115803137422,-0.30792696215212345,3.987552873790264,2.085856433957815,1.901696439832449,0.6485836170613766,0.38942037895321846,0.2591632381081581,2.9468614533543587,0.33938266336917877,2.60747878998518,5.53,1.58,3.95,4.504748339578512,ERE,2023-24,0.942973610945046,1.0578460570096093,-0.11487244606456336,0.36103898034814524,0.3065409592955428,0.05449802105260246,0.4477113760350382,0.31652280233581276,0.1311885736992254,0.2246820247348617,0.2337387000922771,-0.009056675357415396,0.11728096687618424,0.06134871864581809,0.05593224823036615,0.01907598873709931,0.011453540557447602,0.007622448179651709,0.0866723956868929,0.009981843040269963,0.07669055264662294,0.1324925982228974
Go Ahead Eagles,34,40.461566315963864,45.99993166513741,-5.538365349173546,11.76077271066606,13.863739117980003,-2.102966407313943,12.68700990639627,14.212796054780483,-1.5257861483842134,7.16634695418179,10.805634621530771,-3.639287667348981,3.7643473967909813,2.5988073758780956,1.1655400209128857,0.8300783596932888,0.4592971205711365,0.37078123912215233,0.9262371957302094,0.3490569368004799,0.5771802589297295,3.95,1.58,2.37,-4.694151497557755,ERE,2023-24,1.1900460681165843,1.3529391666216886,-0.16289309850510428,0.34590507972547235,0.4077570328817648,-0.06185195315629244,0.37314735018812556,0.41802341337589655,-0.04487606318777099,0.2107749104171115,0.31781278298619914,-0.10703787256908767,0.1107160999056171,0.0764355110552381,0.03428058885037899,0.02441406940274379,0.013508738840327543,0.010905330562416245,0.027242270462653217,0.010266380494131762,0.016975889968521455,-0.13806327933993395
Heracles,34,31.179953264072537,54.3694624081254,-23.189509144052863,10.8258296251297,19.195900924503803,-8.370071299374104,10.8258296251297,20.128877229988575,-9.303047604858875,6.407016195356846,14.411953326314688,-8.004937130957842,4.126283060759306,4.098222091794014,0.028060968965291977,0.2925303690135479,0.6857255063951015,-0.39319513738155365,0.0,0.9329763054847717,-0.9329763054847717,4.74,3.95,0.79,-31.702556748911732,ERE,2023-24,0.9170574489433099,1.5991018355331,-0.68204438658979,0.31840675368028526,0.5645853213089354,-0.2461785676286501,0.31840675368028526,0.592025800882017,-0.27361904720173164,0.1884416528046131,0.4238809801857261,-0.235439327381113,0.12136126649292077,0.12053594387629453,0.0008253226166262346,0.008603834382751408,0.02016839724691475,-0.011564562864163342,0.0,0.02744047957308152,-0.02744047957308152,-0.9324281396738745
NEC Nijmegen,34,41.58149754628539,45.40421489067376,-3.8227173443883657,9.636726753786206,15.180096842348576,-5.543370088562369,10.266640713438392,16.02052056416869,-5.7538798507303,6.417461337521672,11.60845421999693,-5.190992882475257,2.382378961890936,3.1841713041067123,-0.8017923422157764,0.8368864543735981,0.3874713182449341,0.449415136128664,0.6299139596521854,0.840423721820116,-0.2105097621679306,4.74,4.74,0.0,-9.57659719511868,ERE,2023-24,1.2229852219495703,1.3354180850198163,-0.11243286307024605,0.2834331398172414,0.446473436539664,-0.16304029672242262,0.3019600209834821,0.4711917812990792,-0.16923176031559706,0.1887488628682845,0.34142512411755677,-0.15267626124927225,0.07006996946738046,0.09365209717960919,-0.02358212771222872,0.024614307481576416,0.011396215242498061,0.013218092239078353,0.01852688116624075,0.024718344759415176,-0.006191463593174429,-0.2816646233858435
PEC Zwolle,34,35.35546534135938,48.85724198631942,-13.501776644960046,11.426630590111017,15.582678601145744,-4.156048011034727,11.829643193632364,16.126383513212204,-4.29674031957984,8.131436754018068,11.270472407341003,-3.139035653322935,2.768661927431822,3.2432773523032665,-0.4746154248714447,0.5265319086611271,1.0689288415014744,-0.5423969328403473,0.40301260352134705,0.5437049120664597,-0.1406923085451126,1.58,7.9,-6.32,-24.118516964539893,ERE,2023-24,1.0398666276870405,1.436977705479983,-0.3971110777929425,0.3360773702973829,0.45831407650428657,-0.12223670620690374,0.34793068216565776,0.4743053974474178,-0.12637471528176,0.23915990452994318,0.33148448256885304,-0.09232457803890985,0.08143123315975946,0.09539051036186078,-0.013959277202101314,0.015486232607680209,0.03143908357357278,-0.01595285096589257,0.011853311868274914,0.015991320943131167,-0.004138009074856253,-0.7093681460158792
PSV Eindhoven,33,83.19674181938171,22.096541376784444,61.10020044259727,20.718680357560515,5.177646946161985,15.54103341139853,20.718680357560515,5.466285787522793,15.252394570037723,15.777480630204082,2.9606613405048847,12.816819289699197,4.6110152415931225,2.000094536691904,2.6109207049012184,0.3301844857633114,0.2168910689651966,0.11329341679811478,0.0,0.2886388413608074,-0.2886388413608074,7.11,2.37,4.74,81.09259501263497,ERE,2023-24,2.5211133884661123,0.669592162932862,1.8515212255332507,0.627838798713955,0.15689839230793895,0.4709404064060161,0.627838798713955,0.16564502386432706,0.462193774849628,0.4781054736425479,0.08971701031832983,0.38838846332421806,0.13972773459373097,0.060608925354300125,0.07911880923943086,0.010005590477676102,0.0065724566353089885,0.0034331338423671145,0.0,0.008746631556388103,-0.008746631556388103,2.4573513640192415
RKC Waalwijk,34,33.76312777027488,49.98683802597225,-16.22371025569737,9.53052282333374,14.145770661532879,-4.615247838199139,9.583836760371923,15.31408766657114,-5.730250906199217,5.495280649513006,10.493506111204624,-4.998225461691618,3.4364789724349976,2.8025724813342094,0.6339064911007881,0.5987632013857365,0.8496920689940453,-0.2509288676083088,0.05331393703818321,1.1683170050382614,-1.1150030680000782,3.95,5.53,-1.58,-23.533961161896592,ERE,2023-24,0.9930331697139669,1.4702011184109485,-0.4771679486969815,0.2803094948039335,0.41605207828037877,-0.13574258347644524,0.28187755177564483,0.4504143431344453,-0.1685367913588005,0.16162590145626488,0.30863253268248897,-0.14700663122622407,0.10107291095397052,0.08242860239218264,0.018644308561787885,0.017610682393698132,0.024990943205707213,-0.007380260812009082,0.0015680569717112709,0.034362264854066515,-0.03279420788235524,-0.6921753282910762
SC Heerenveen,34,41.36168482154608,46.458490539342165,-5.096805717796087,9.374404536560178,10.77362739853561,-1.3992228619754314,9.374404536560178,11.324752224609256,-1.950347688049078,7.506338706240058,7.761569859459996,-0.2552311532199383,1.3451930433511734,2.390802811831236,-1.0456097684800625,0.5228727869689465,0.6212547272443771,-0.09838194027543068,0.0,0.5511248260736465,-0.5511248260736465,6.32,3.16,3.16,-3.8871534058451687,ERE,2023-24,1.2165201418101788,1.3664261923335932,-0.14990605052341432,0.2757177804870641,0.31687139407457676,-0.04115361358751269,0.2757177804870641,0.33308094778262515,-0.05736316729556112,0.22077466783058994,0.22828146645470576,-0.007506798624115831,0.03956450127503451,0.07031772975974224,-0.03075322848470772,0.015378611381439602,0.01827219786012874,-0.0028935864786891374,0.0,0.016209553708048427,-0.016209553708048427,-0.11432804134838731
Sparta Rotterdam,34,37.92892730422318,46.82700907625258,-8.8980817720294,11.67571435123682,11.195054797455668,0.48065955378115177,11.78364709019661,11.467100774869323,0.3165463153272867,8.906200710684061,7.671948848292232,1.2342518623918295,2.3353750854730606,3.0563510693609715,-0.7209759838879108,0.43413855507969856,0.46675487980246544,-0.032616324722766876,0.10793273895978928,0.2720459774136543,-0.16411323845386505,3.95,3.95,0.0,-8.581535456702113,ERE,2023-24,1.1155566854183288,1.3772649728309583,-0.2617082874126294,0.3434033632716712,0.3292663175722255,0.014137045699445641,0.34657785559401794,0.33726766984909773,0.009310185744920197,0.2619470797260018,0.22564555436153622,0.03630152536446557,0.06868750251391355,0.0898926785106168,-0.02120517599670326,0.012768781031755841,0.013728084700072514,-0.0009593036683166728,0.0031744923223467436,0.008001352276872186,-0.004826859954525442,-0.2523981016677092
Twente,34,48.83061408996582,30.951846635490654,17.878767454475167,14.511936407536268,9.955231975764036,4.556704431772232,14.511936407536268,10.07053667679429,4.441399730741978,11.2569175735116,5.43095862865448,5.8259589448571205,2.4273566827178,4.264227967709303,-1.8368712849915028,0.8276621513068676,0.2600453794002533,0.5676167719066143,0.0,0.11530470103025436,-0.11530470103025436,2.37,4.74,-2.37,19.950167185217147,ERE,2023-24,1.4361945320578182,0.9103484304556074,0.5258461016022108,0.4268216590451844,0.29280094046364813,0.13402071858153625,0.4268216590451844,0.29619225519983206,0.1306294038453523,0.33108581098563533,0.15973407731336706,0.17135173367226825,0.07139284360934706,0.12541846963850892,-0.05402562602916185,0.024343004450201988,0.007648393511772156,0.016694610938429832,0.0,0.0033913147361839518,-0.0033913147361839518,0.586769623094622
Vitesse,34,33.63501025602221,49.759035512804985,-16.124025256782772,10.479835633188486,14.381336756050587,-3.9015011228621006,10.752369545400143,15.346669182181358,-4.594299636781216,6.963107161223888,11.32211971282959,-4.3590125516057014,3.112166803330183,2.5610709376633167,0.5510958656668663,0.4045616686344147,0.49814610555768013,-0.09358443692326546,0.27253391221165657,0.9653324261307716,-0.6927985139191151,0.79,5.53,-4.74,-25.45832489356399,ERE,2023-24,0.9892650075300651,1.4635010444942642,-0.4742360369641992,0.30823045979966135,0.42298049282501726,-0.1147500330253559,0.3162461631000042,0.4513726230053341,-0.13512645990532987,0.20479726944776142,0.33300352096557617,-0.12820625151781476,0.09153431774500538,0.07532561581362696,0.01620870193137842,0.01189887260689455,0.01465135604581412,-0.002752483438919572,0.00801570330034284,0.02839213018031681,-0.02037642687997397,-0.7487742615754115
AZ Alkmaar,34,46.6881322208792,29.24722691066563,17.440905310213566,11.41381134092808,7.502373773604633,3.9114375673234463,11.71482601761818,8.032211724668743,3.6826142929494363,8.242250774055721,5.225418776273729,3.016831997781992,2.5285700038075443,1.6455546841025352,0.883015319705009,0.6429905630648136,0.6314003132283688,0.011590249836444855,0.30101467669010157,0.5298379510641102,-0.22882327437400868,1.58,2.37,-0.79,20.333519603163005,ERE,2024-25,1.3731803594376235,0.860212556196048,0.5129678032415754,0.3357003335567082,0.22065805216484216,0.11504228139186606,0.3445537064005347,0.23624152131378656,0.10831218508674813,0.24241914041340357,0.15368878753746262,0.08873035287594094,0.07436970599433954,0.04839866717948633,0.025971038814853208,0.018911487148965105,0.0185705974478932,0.0003408897010719075,0.008853372843826517,0.015583469148944418,-0.006730096305117902,0.5980446942106766
Ajax,34,49.633052309975035,26.86446156166494,22.768590748310096,12.061949316412214,9.529517514631152,2.532431801781062,12.647978082299234,9.936559507623315,2.7114185746759194,8.659133367240432,4.858674755319955,3.8004586119204777,2.4721677303314213,4.095890793949365,-1.6237230636179434,0.9306482188403606,0.5749519653618337,0.35569625347852696,0.5860287658870216,0.40704199299216304,0.17898677289485854,7.11,0.0,7.11,32.590009322986006,ERE,2024-25,1.4597956561757364,0.7901312224019099,0.6696644337738263,0.35476321518859455,0.28027992690091624,0.07448328828767829,0.37199935536174217,0.2922517502242151,0.07974760513752704,0.2546803931541304,0.14290219868588103,0.11177819446824934,0.07271081559798298,0.12046737629262838,-0.04775656069464539,0.027372006436481196,0.016910351922406874,0.010461654514074322,0.017236140173147695,0.011971823323298913,0.0052643168498487805,0.9585296859701766
Almere City FC,34,28.67467610538006,46.129743127152324,-17.455067021772265,9.923743724823,8.87955228239298,1.0441914424300194,11.989379804581406,10.322078354656696,1.6673014499247092,7.816526576876643,6.632349845021964,1.184176731854679,1.2847780510783202,1.8709066249430188,-0.5861285738646986,0.822439096868038,0.3762958124279977,0.44614328444004026,2.0656360797584057,1.4425260722637165,0.6231100074946891,0.0,0.0,0.0,-15.787765571847558,ERE,2024-25,0.8433728266288253,1.3567571507985978,-0.5133843241697725,0.2918748154359706,0.261163302423323,0.03071151301264763,0.35262881778180605,0.303590539842844,0.04903827793896204,0.22989784049637185,0.1950691130888813,0.03482872740749056,0.03778758973759765,0.055026665439500556,-0.0172390757019029,0.024189385202001118,0.011067523894941108,0.013121861307060008,0.06075400234583546,0.04242723741952108,0.018326764926314385,-0.46434604623081055
FC Groningen,34,27.471449110656977,38.76521508209407,-11.293765971437097,8.700648235157134,10.363892491906881,-1.6632442567497474,11.429373728111388,11.02707574144006,0.40229798667132854,5.401381747797133,6.069152019917967,-0.6677702721208334,2.815214447677136,3.7333998233079906,-0.9181853756308547,0.48405203968286525,0.5613406486809254,-0.07728860899806012,2.7287254929542533,0.663183249533176,2.0655422434210773,4.74,4.74,0.0,-10.891467984765761,ERE,2024-25,0.807983797372264,1.1401533847674727,-0.33216958739520874,0.2559014186810922,0.3048203674090259,-0.048918948727933745,0.33615805082680555,0.3243257571011782,0.01183229372562731,0.15886416905285686,0.17850447117405785,-0.01964030212120098,0.08280042493168047,0.10980587715611737,-0.027005452224436902,0.014236824696554861,0.016510019078850746,-0.0022731943822958856,0.08025663214571332,0.019505389692152236,0.060751242453561095,-0.3203372936695812
FC Utrecht,34,37.72059505432844,34.31364361010492,3.406951444223523,15.686857776716352,12.539746547117833,3.1471112295985186,17.380523366853595,13.250213110819463,4.130310256034132,6.724505664780736,9.366680977866057,-2.642175313085321,8.354860119521618,2.62362738698721,5.731232732534408,0.6074919924139975,0.5494381822645664,0.05805381014943112,1.6936655901372433,0.7104665637016299,0.9831990264356134,1.58,3.16,-1.58,5.9572617002576465,ERE,2024-25,1.1094292663037777,1.0092248120619094,0.10020445424186833,0.4613781699034221,0.3688160749152304,0.09256209498819172,0.5111918637309881,0.3897121503182195,0.1214797134127686,0.19777957837590399,0.2754906169960605,-0.0777110386201565,0.24573117998592994,0.07716551138197678,0.16856566860395317,0.017867411541588163,0.01615994653719313,0.001707465004395033,0.04981369382756598,0.020896075402989114,0.028917618424576866,0.17521357941934254
Feyenoord,34,48.68142356723547,28.843579763546582,19.837843803688887,16.542151570320136,7.79913141950965,8.743020150810487,17.065990958362825,8.358164332807064,8.70782662555576,11.382272560149433,5.8635697960853586,5.5187027640640745,4.4730828180909175,1.5795809738337994,2.893501844257118,0.6867961920797827,0.3559806495904923,0.3308155424892904,0.5238393880426887,0.5590329132974144,-0.035193525254725744,4.74,2.37,2.37,30.91567042924465,ERE,2024-25,1.4318065755069256,0.8483405812807818,0.5834659942261438,0.4865338697152981,0.22938621822087207,0.2571476514944261,0.501940910540083,0.24582836272961953,0.25611254781046355,0.33477272235733624,0.17245793517898114,0.16231478717835512,0.13156125935561522,0.04645826393628821,0.085102995419327,0.02019988800234655,0.010470019105602715,0.009729868896743835,0.015407040824784961,0.016442144508747484,-0.001035103683962522,0.9092844243895485
Fortuna Sittard,34,26.58782916329801,39.10927074216306,-12.521441578865051,13.447071930393578,14.111228175461292,-0.6641562450677139,15.467344427481295,14.484602894634008,0.982741532847287,9.849119948223233,10.454656962305307,-0.6055370140820742,3.1126008816063404,3.299522329121828,-0.18692144751548767,0.485351100564003,0.3570488840341567,0.1283022165298463,2.020272497087717,0.3733747191727165,1.6468977779150005,4.74,3.16,1.58,-9.958700046017753,ERE,2024-25,0.781994975391118,1.150272668887149,-0.3682776934960309,0.39550211559981113,0.4150361228076851,-0.019534007207873936,0.45492189492592044,0.4260177321951179,0.02890416273080256,0.2896799984771539,0.3074899106560385,-0.017809912178884533,0.09154708475312766,0.09704477438593612,-0.005497689632808461,0.014275032369529499,0.01050143776571049,0.003773594603819009,0.059419779326109326,0.010981609387432837,0.04843816993867649,-0.29290294252993393
Go Ahead Eagles,34,46.82177063450217,39.99583853967488,6.825932094827294,13.275158831849694,9.857771191746,3.4173876401036942,13.822124989703298,11.298814970999958,2.5233100187033397,9.174277706071734,8.293558668345215,0.8807190377265197,3.600535292178392,1.0847913622856142,2.5157439298927775,0.5003458335995673,0.4794211611151696,0.02092467248439772,0.5469661578536035,1.4410437792539592,-0.8940776214003557,1.58,3.16,-1.58,7.769242113530623,ERE,2024-25,1.3771109010147697,1.1763481923433787,0.200762708671391,0.39044584799557924,0.28993444681605884,0.10051140117952041,0.4065330879324499,0.3323180873823517,0.07421500055009822,0.26983169723740397,0.24392819612780042,0.02590350110960352,0.10589809682877624,0.031905628302518065,0.07399246852625817,0.014716053929399038,0.014100622385740282,0.0006154315436587565,0.016087239936870692,0.042383640566292916,-0.026296400629422227,0.2285071209861948
Heracles,34,31.483360840007663,47.22317641414702,-15.739815574139357,9.443756723776461,12.498910002410412,-3.0551532786339504,11.819595189765097,13.355268213897945,-1.5356730241328478,6.455739716067911,7.491268146783115,-1.0355284307152042,2.4522068202495584,4.360615283250808,-1.9084084630012494,0.535810187458992,0.6470265723764895,-0.11121638491749752,2.3758384659886356,0.8563582114875317,1.519480254501104,3.95,4.74,-0.79,-18.065488598272196,ERE,2024-25,0.9259812011766959,1.3889169533572652,-0.4629357521805693,0.2777575506993077,0.3676150000708945,-0.08985744937158678,0.34763515264014994,0.39280200629111606,-0.045166853650966114,0.18987469753140915,0.22033141608185633,-0.03045671855044718,0.07212373000733996,0.12825339068384728,-0.056129660676507334,0.015759123160558587,0.01903019330519087,-0.00327107014463228,0.06987760194084222,0.02518700622022152,0.0446905957206207,-0.5313378999491822
NAC Breda,34,28.09208970144391,44.76099571585655,-16.66890601441264,13.40629121102393,10.384472677484155,3.0218185335397756,17.070097682997588,12.62528426386416,4.444813419133428,8.248499305918816,7.068453328683974,1.1800459772348422,4.765894275158644,2.8088906928896895,1.9570035822689542,0.39189762994647026,0.5071286559104918,-0.11523102596402157,3.6638064719736576,2.2408115863800053,1.4229948855936523,2.37,5.53,-3.16,-15.384092595279213,ERE,2024-25,0.8262379323954091,1.316499873995781,-0.4902619416003718,0.39430268267717444,0.3054256669848281,0.08887701569234634,0.5020616965587525,0.37133189011365175,0.13072980644510082,0.24260292076231812,0.20789568613776394,0.03470723462455418,0.14017336103407776,0.08261443214381439,0.05755892889026336,0.011526400880778538,0.01491554870324976,-0.0033891478224712225,0.10775901388157816,0.06590622312882369,0.04185279075275448,-0.45247331162585924
NEC Nijmegen,34,34.7223421111703,34.28527428768575,0.4370678234845471,14.298210753127933,15.16971716843546,-0.8715064153075271,15.349040703848004,16.792253831401474,-1.44321312755347,8.713407715782521,10.463295942172412,-1.7498882263898903,4.905473336577416,4.137642871588469,0.7678304649889469,0.679329700767994,0.5687783546745776,0.11055134609341644,1.0508299507200718,1.6225366629660134,-0.5717067122459416,2.37,1.58,0.79,-0.21614530406891674,ERE,2024-25,1.0212453562108912,1.0083904202260516,0.012854935984839621,0.42053561038611564,0.44616815201280763,-0.025632541626691974,0.4514423736425884,0.4938898185706316,-0.04244744492804324,0.25627669752301535,0.3077439982991886,-0.051467300776173244,0.1442786275463946,0.12169537857613145,0.022583248970263144,0.019980285316705707,0.016728775137487578,0.0032515101792181303,0.0309067632564727,0.04772166655782392,-0.016814903301351224,-0.006357214825556375
PEC Zwolle,34,30.187835693359375,44.41253901459277,-14.224703321233392,9.762590507045392,16.097983950749043,-6.335393443703651,9.993461919948462,18.521618096157916,-8.528156176209453,6.29549393244088,10.549514083191756,-4.254020150750876,2.9030394963920125,5.0492053665220755,-2.146165870130063,0.5640570782124996,0.49926450103521364,0.06479257717728598,0.2308714129030704,2.4236341454088683,-2.192762732505798,2.37,4.74,-2.37,-25.122859497442832,ERE,2024-25,0.8878775203929228,1.3062511474880225,-0.41837362709509973,0.2871350149130998,0.47347011619850127,-0.1863351012854015,0.2939253505867195,0.5447534734164092,-0.2508281228296898,0.18516158624826118,0.3102798259762281,-0.12511823972796696,0.08538351459976508,0.14850604019182576,-0.06312252559206068,0.016589914065073517,0.01468425003044746,0.0019056640346260584,0.006790335673619717,0.07128335721790789,-0.06449302154428817,-0.7389076322777304
